nodeSn,node_fw,timestamp,day/month/year,hours:minutes:seconds,address,last_sync,still_same_address
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524067,3/5/2020,18:41:7,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524084,3/5/2020,18:41:24,0,17.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524084,3/5/2020,18:41:24,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524084,3/5/2020,18:41:24,0,0.5,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524084,3/5/2020,18:41:24,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524325,3/5/2020,18:45:25,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524405,3/5/2020,18:46:45,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524405,3/5/2020,18:46:45,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524406,3/5/2020,18:46:46,0,0.9,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524406,3/5/2020,18:46:46,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524406,3/5/2020,18:46:46,0,0.1,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524406,3/5/2020,18:46:46,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524408,3/5/2020,18:46:48,0,2.1,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524408,3/5/2020,18:46:48,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524409,3/5/2020,18:46:49,0,0.5,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524409,3/5/2020,18:46:49,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524508,3/5/2020,18:48:28,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524508,3/5/2020,18:48:28,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524531,3/5/2020,18:48:51,0,22.9,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524531,3/5/2020,18:48:51,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524531,3/5/2020,18:48:51,0,0.5,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524531,3/5/2020,18:48:51,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524601,3/5/2020,18:50:1,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524601,3/5/2020,18:50:1,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524619,3/5/2020,18:50:19,0,18.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524619,3/5/2020,18:50:19,0,0.0,same
ZigXiaomiReedMCCGQ11LM40aaf3e,0,1588524619,3/5/2020,18:50:19,0,0.5,same
